2021,61,"2021-01-06 00:00:00",7,RAMIRO,"TESSY PLASTICS CORP.","     373817-10","   364957","   3772257"," SELLOS DE IMPORTACION: 12890498/12890501",Impo,S/D,KC11303,16942001,1,Christian.Montijo,JOCELYNNE,NULL,0,0,NULL
2021,62,"2021-01-06 00:00:00",7,SWIFT,"GRAPHIC PACKAGING","   86860330","   SWFZ137193","   133570"," SELLOS DE IMPORTACION: 12890499/12890502",Impo,S/D,3058005,16945130,1,JOCELYNN,ADRIAN,NULL,0,0,NULL
2021,63,"2020-12-30 00:00:00",3,FEDEX,"CDW DIRECT","  ","  PAQUETERIA","  "," ",Impo,,926606039650,"JULIA REPLACEMENTE E",1,adrian.gonzalez,ADRIAN,NULL,0,0,NULL
2021,64,"2021-01-06 00:00:00",3,"SAIA CO.","SONOCO PRODUCTS COMPANY","   1871022","  PAQUETERIA","   SIN SELLO"," ",Impo,S/D,1807046,3540004095,1,DANIELA.LOPEZ,JOCELYNNE,NULL,0,0,NULL
2021,65,"2021-01-06 00:00:00",3,"SAIA CO.",ICONEX," 1873529","   PAQUETERIA"," SIN SELLO"," ",Impo,S/D,104077495106,3540004127,1,ALEJANDRO.SANDO,JOCELYNNE,NULL,0,0,NULL
2021,66,"2021-01-06 00:00:00",44,FEDEX,GRAINGER,"  ","      PAQUETERIA","  "," ",Impo,,9612019176921170705262,922069,1,,MARTIN,NULL,0,0,NULL
2021,67,"2021-01-06 00:00:00",44,FEDEX,"KIPE MOLDS","  ","  ","  "," ",Impo,,772466229648,836129,1,,MARTIN,NULL,0,0,NULL
2021,68,"2021-01-06 00:00:00",44,FEDEX,PROMACH,"  ","  PAQUETERIA","  "," ",Impo,,946318749100,920069,1,,MARTIN,NULL,0,0,NULL
2021,69,"2021-01-06 00:00:00",13,"ENERGY TRANSPORT",EXPEDITORS," 53821419","  5422","  SIN SELLO"," ",Impo,S/D,QP01684597712,16870068,1,DANIELA.LOPEZ,JOCELYNNE,NULL,0,0,NULL
2021,70,"2021-01-06 00:00:00",1,TRANSMEX,"AVENT INC / HALYARD","    ","   SWFZ160919","    "," ",Impo,1NI210002,SWFZ160919,CITIZEN,1,ALEJANDRO.SANDO,ADRIAN,NULL,0,0,NULL
